,period,stateRegionId,stateRegionDescription,coalRankId,coalRankDescription,mineTypeId,mineTypeDescription,average-employees,labor-hours,number-of-mines,production,productivity,average-employees-units,labor-hours-units,number-of-mines-units,production-units,productivity-units
2532,2003,APN,Appalachia Northern,TOT,All,ALL,All,13691.0,30275884.0,369.0,125722342,4.15,number of employees,hours,number of mines,short tons,short tons per labor hour
2533,2003,APC,Appalachia Central,BIT,Bituminous,UND,Underground,,,413.0,130723953,,number of employees,hours,number of mines,short tons,short tons per labor hour
2534,2003,APC,Appalachia Central,TOT,All,UND,Underground,18650.0,39842262.0,413.0,130723953,3.28,number of employees,hours,number of mines,short tons,short tons per labor hour
2535,2003,APC,Appalachia Central,BIT,Bituminous,SUR,Surface,,,299.0,99507528,,number of employees,hours,number of mines,short tons,short tons per labor hour
2536,2003,APC,Appalachia Central,TOT,All,SUR,Surface,10667.0,23780846.0,299.0,99507528,4.18,number of employees,hours,number of mines,short tons,short tons per labor hour
2537,2003,APC,Appalachia Central,BIT,Bituminous,ALL,All,,,712.0,230231481,,number of employees,hours,number of mines,short tons,short tons per labor hour
2538,2003,APC,Appalachia Central,TOT,All,ALL,All,29317.0,63623108.0,712.0,230231481,3.62,number of employees,hours,number of mines,short tons,short tons per labor hour
2539,2003,APP,Appalachia Total,BIT,Bituminous,UND,Underground,,,499.0,244185985,,number of employees,hours,number of mines,short tons,short tons per labor hour
2540,2003,APP,Appalachia Total,ANT,Anthracite,UND,Underground,,,22.0,282085,,number of employees,hours,number of mines,short tons,short tons per labor hour
2541,2003,APP,Appalachia Total,TOT,All,UND,Underground,30744.0,67074739.0,521.0,244468070,3.64,number of employees,hours,number of mines,short tons,short tons per labor hour
2542,2003,APP,Appalachia Total,BIT,Bituminous,SUR,Surface,,,562.0,130642502,,number of employees,hours,number of mines,short tons,short tons per labor hour
2543,2003,MD,Maryland,TOT,All,ALL,All,451.0,933559.0,16.0,5055769,5.42,number of employees,hours,number of mines,short tons,short tons per labor hour
2544,2003,SAT,South Atlantic,BIT,Bituminous,UND,Underground,,,236.0,111317831,,number of employees,hours,number of mines,short tons,short tons per labor hour
2545,2003,SAT,South Atlantic,TOT,All,UND,Underground,13953.0,30280853.0,236.0,111317831,3.68,number of employees,hours,number of mines,short tons,short tons per labor hour
2546,2003,SAT,South Atlantic,BIT,Bituminous,SUR,Surface,,,152.0,65045560,,number of employees,hours,number of mines,short tons,short tons per labor hour
2547,2003,SAT,South Atlantic,TOT,All,SUR,Surface,6123.0,14199484.0,152.0,65045560,4.58,number of employees,hours,number of mines,short tons,short tons per labor hour
2548,2003,SAT,South Atlantic,BIT,Bituminous,ALL,All,,,388.0,176363391,,number of employees,hours,number of mines,short tons,short tons per labor hour
2549,2003,SAT,South Atlantic,TOT,All,ALL,All,20076.0,44480337.0,388.0,176363391,3.96,number of employees,hours,number of mines,short tons,short tons per labor hour
2550,2003,ND,North Dakota,LIG,Lignite,SUR,Surface,,,4.0,30775437,,number of employees,hours,number of mines,short tons,short tons per labor hour
2551,2003,ND,North Dakota,TOT,All,SUR,Surface,917.0,1739511.0,4.0,30775437,17.69,number of employees,hours,number of mines,short tons,short tons per labor hour
2552,2003,ND,North Dakota,LIG,Lignite,ALL,All,,,4.0,30775437,,number of employees,hours,number of mines,short tons,short tons per labor hour
2553,2003,ND,North Dakota,TOT,All,ALL,All,917.0,1739511.0,4.0,30775437,17.69,number of employees,hours,number of mines,short tons,short tons per labor hour
2554,2003,MO,Missouri,BIT,Bituminous,SUR,Surface,,,2.0,533441,,number of employees,hours,number of mines,short tons,short tons per labor hour
2555,2003,MO,Missouri,TOT,All,SUR,Surface,19.0,42432.0,2.0,533441,12.57,number of employees,hours,number of mines,short tons,short tons per labor hour
2556,2003,MO,Missouri,BIT,Bituminous,ALL,All,,,2.0,533441,,number of employees,hours,number of mines,short tons,short tons per labor hour
2557,2003,MO,Missouri,TOT,All,ALL,All,19.0,42432.0,2.0,533441,12.57,number of employees,hours,number of mines,short tons,short tons per labor hour
2558,2003,KS,Kansas,BIT,Bituminous,SUR,Surface,,,1.0,153652,,number of employees,hours,number of mines,short tons,short tons per labor hour
2559,2003,KS,Kansas,TOT,All,SUR,Surface,8.0,17659.0,1.0,153652,8.7,number of employees,hours,number of mines,short tons,short tons per labor hour
2560,2003,KS,Kansas,BIT,Bituminous,ALL,All,,,1.0,153652,,number of employees,hours,number of mines,short tons,short tons per labor hour
2561,2003,KS,Kansas,TOT,All,ALL,All,8.0,17659.0,1.0,153652,8.7,number of employees,hours,number of mines,short tons,short tons per labor hour
2562,2003,WNC,West North Central,LIG,Lignite,SUR,Surface,,,4.0,30775437,,number of employees,hours,number of mines,short tons,short tons per labor hour
2563,2003,WNC,West North Central,BIT,Bituminous,SUR,Surface,,,3.0,687093,,number of employees,hours,number of mines,short tons,short tons per labor hour
2564,2003,WNC,West North Central,TOT,All,SUR,Surface,944.0,1799602.0,7.0,31462530,17.48,number of employees,hours,number of mines,short tons,short tons per labor hour
2565,2003,WNC,West North Central,LIG,Lignite,ALL,All,,,4.0,30775437,,number of employees,hours,number of mines,short tons,short tons per labor hour
2566,2003,WNC,West North Central,BIT,Bituminous,ALL,All,,,3.0,687093,,number of employees,hours,number of mines,short tons,short tons per labor hour
2567,2003,WNC,West North Central,TOT,All,ALL,All,944.0,1799602.0,7.0,31462530,17.48,number of employees,hours,number of mines,short tons,short tons per labor hour
2568,2003,OH,Ohio,BIT,Bituminous,UND,Underground,,,7.0,12827720,,number of employees,hours,number of mines,short tons,short tons per labor hour
2569,2003,OH,Ohio,TOT,All,UND,Underground,1203.0,2850250.0,7.0,12827720,4.5,number of employees,hours,number of mines,short tons,short tons per labor hour
2570,2003,OH,Ohio,BIT,Bituminous,SUR,Surface,,,47.0,9181541,,number of employees,hours,number of mines,short tons,short tons per labor hour
2571,2003,OH,Ohio,TOT,All,SUR,Surface,1203.0,2797837.0,47.0,9181541,3.28,number of employees,hours,number of mines,short tons,short tons per labor hour
2572,2003,OH,Ohio,BIT,Bituminous,ALL,All,,,54.0,22009261,,number of employees,hours,number of mines,short tons,short tons per labor hour
2573,2003,OH,Ohio,TOT,All,ALL,All,2406.0,5648087.0,54.0,22009261,3.9,number of employees,hours,number of mines,short tons,short tons per labor hour
2574,2003,IN,Indiana,BIT,Bituminous,UND,Underground,,,8.0,8634542,,number of employees,hours,number of mines,short tons,short tons per labor hour
2575,2003,IN,Indiana,TOT,All,UND,Underground,1060.0,2413174.0,8.0,8634542,3.58,number of employees,hours,number of mines,short tons,short tons per labor hour
2576,2003,IN,Indiana,BIT,Bituminous,SUR,Surface,,,23.0,26720406,,number of employees,hours,number of mines,short tons,short tons per labor hour
2577,2003,IN,Indiana,TOT,All,SUR,Surface,1712.0,4317711.0,23.0,26720406,6.19,number of employees,hours,number of mines,short tons,short tons per labor hour
2578,2003,IN,Indiana,BIT,Bituminous,ALL,All,,,31.0,35354948,,number of employees,hours,number of mines,short tons,short tons per labor hour
2579,2003,IN,Indiana,TOT,All,ALL,All,2772.0,6730885.0,31.0,35354948,5.25,number of employees,hours,number of mines,short tons,short tons per labor hour
2580,2003,IL,Illinois,BIT,Bituminous,UND,Underground,,,14.0,25984676,,number of employees,hours,number of mines,short tons,short tons per labor hour
2581,2003,IL,Illinois,TOT,All,UND,Underground,3188.0,6987694.0,14.0,25984676,3.72,number of employees,hours,number of mines,short tons,short tons per labor hour
2582,2003,IL,Illinois,BIT,Bituminous,SUR,Surface,,,8.0,5655348,,number of employees,hours,number of mines,short tons,short tons per labor hour
2583,2003,IL,Illinois,TOT,All,SUR,Surface,467.0,1113884.0,8.0,5655348,5.08,number of employees,hours,number of mines,short tons,short tons per labor hour
2584,2003,IL,Illinois,BIT,Bituminous,ALL,All,,,22.0,31640024,,number of employees,hours,number of mines,short tons,short tons per labor hour
2585,2003,IL,Illinois,TOT,All,ALL,All,3655.0,8101578.0,22.0,31640024,3.91,number of employees,hours,number of mines,short tons,short tons per labor hour
2586,2003,ENC,East North Central,BIT,Bituminous,UND,Underground,,,29.0,47446938,,number of employees,hours,number of mines,short tons,short tons per labor hour
2587,2003,ENC,East North Central,TOT,All,UND,Underground,5451.0,12251118.0,29.0,47446938,3.87,number of employees,hours,number of mines,short tons,short tons per labor hour
2588,2003,ENC,East North Central,BIT,Bituminous,SUR,Surface,,,78.0,41557295,,number of employees,hours,number of mines,short tons,short tons per labor hour
2589,2003,ENC,East North Central,TOT,All,SUR,Surface,3382.0,8229432.0,78.0,41557295,5.05,number of employees,hours,number of mines,short tons,short tons per labor hour
2590,2003,ENC,East North Central,BIT,Bituminous,ALL,All,,,107.0,89004233,,number of employees,hours,number of mines,short tons,short tons per labor hour
2591,2003,ENC,East North Central,TOT,All,ALL,All,8833.0,20480550.0,107.0,89004233,4.35,number of employees,hours,number of mines,short tons,short tons per labor hour
2592,2003,PAB,Pennsylvania (Bituminous),BIT,Bituminous,UND,Underground,,,36.0,51930347,,number of employees,hours,number of mines,short tons,short tons per labor hour
2593,2003,PAB,Pennsylvania (Bituminous),TOT,All,UND,Underground,4364.0,10117213.0,36.0,51930347,5.13,number of employees,hours,number of mines,short tons,short tons per labor hour
2594,2003,PAB,Pennsylvania (Bituminous),BIT,Bituminous,SUR,Surface,,,142.0,10534643,,number of employees,hours,number of mines,short tons,short tons per labor hour
2595,2003,PAB,Pennsylvania (Bituminous),TOT,All,SUR,Surface,1742.0,3582869.0,142.0,10534643,2.94,number of employees,hours,number of mines,short tons,short tons per labor hour
2596,2003,PAB,Pennsylvania (Bituminous),BIT,Bituminous,ALL,All,,,178.0,62464990,,number of employees,hours,number of mines,short tons,short tons per labor hour
2597,2003,PAB,Pennsylvania (Bituminous),TOT,All,ALL,All,6106.0,13700082.0,178.0,62464990,4.56,number of employees,hours,number of mines,short tons,short tons per labor hour
2598,2003,PAA,Pennsylvania (Anthracite),ANT,Anthracite,UND,Underground,,,22.0,282085,,number of employees,hours,number of mines,short tons,short tons per labor hour
2599,2003,PAA,Pennsylvania (Anthracite),TOT,All,UND,Underground,243.0,402674.0,22.0,282085,0.7,number of employees,hours,number of mines,short tons,short tons per labor hour
2600,2003,PAA,Pennsylvania (Anthracite),ANT,Anthracite,SUR,Surface,,,41.0,960806,,number of employees,hours,number of mines,short tons,short tons per labor hour
2601,2003,PAA,Pennsylvania (Anthracite),TOT,All,SUR,Surface,571.0,1121089.0,41.0,960806,0.86,number of employees,hours,number of mines,short tons,short tons per labor hour
2602,2003,PAA,Pennsylvania (Anthracite),ANT,Anthracite,ALL,All,,,63.0,1242891,,number of employees,hours,number of mines,short tons,short tons per labor hour
2603,2003,PAA,Pennsylvania (Anthracite),TOT,All,ALL,All,814.0,1523763.0,63.0,1242891,0.82,number of employees,hours,number of mines,short tons,short tons per labor hour
2604,2003,PA,Pennsylvania,BIT,Bituminous,UND,Underground,,,36.0,51930347,,number of employees,hours,number of mines,short tons,short tons per labor hour
2605,2003,PA,Pennsylvania,ANT,Anthracite,UND,Underground,,,22.0,282085,,number of employees,hours,number of mines,short tons,short tons per labor hour
2606,2003,PA,Pennsylvania,TOT,All,UND,Underground,4607.0,10519887.0,58.0,52212432,4.96,number of employees,hours,number of mines,short tons,short tons per labor hour
2607,2003,PA,Pennsylvania,BIT,Bituminous,SUR,Surface,,,142.0,10534643,,number of employees,hours,number of mines,short tons,short tons per labor hour
2608,2003,PA,Pennsylvania,ANT,Anthracite,SUR,Surface,,,41.0,960806,,number of employees,hours,number of mines,short tons,short tons per labor hour
2609,2003,PA,Pennsylvania,TOT,All,SUR,Surface,2313.0,4703958.0,183.0,11495449,2.44,number of employees,hours,number of mines,short tons,short tons per labor hour
2610,2003,APP,Appalachia Total,ANT,Anthracite,SUR,Surface,,,41.0,960806,,number of employees,hours,number of mines,short tons,short tons per labor hour
2611,2003,APP,Appalachia Total,TOT,All,SUR,Surface,15679.0,34378893.0,603.0,131603308,3.83,number of employees,hours,number of mines,short tons,short tons per labor hour
2612,2003,APP,Appalachia Total,BIT,Bituminous,ALL,All,,,1061.0,374828487,,number of employees,hours,number of mines,short tons,short tons per labor hour
2613,2003,APP,Appalachia Total,ANT,Anthracite,ALL,All,,,63.0,1242891,,number of employees,hours,number of mines,short tons,short tons per labor hour
2614,2003,APP,Appalachia Total,TOT,All,ALL,All,46423.0,101453632.0,1124.0,376071378,3.71,number of employees,hours,number of mines,short tons,short tons per labor hour
2615,2003,AK,Alaska,SUB,Subbituminous,SUR,Surface,,,1.0,1081323,,number of employees,hours,number of mines,short tons,short tons per labor hour
2616,2003,AK,Alaska,TOT,All,SUR,Surface,81.0,177724.0,1.0,1081323,6.08,number of employees,hours,number of mines,short tons,short tons per labor hour
2617,2003,AK,Alaska,SUB,Subbituminous,ALL,All,,,1.0,1081323,,number of employees,hours,number of mines,short tons,short tons per labor hour
2618,2003,AK,Alaska,TOT,All,ALL,All,81.0,177724.0,1.0,1081323,6.08,number of employees,hours,number of mines,short tons,short tons per labor hour
2619,2003,PCN,Pacific Noncontiguous,SUB,Subbituminous,SUR,Surface,,,1.0,1081323,,number of employees,hours,number of mines,short tons,short tons per labor hour
2620,2003,PCN,Pacific Noncontiguous,TOT,All,SUR,Surface,81.0,177724.0,1.0,1081323,6.08,number of employees,hours,number of mines,short tons,short tons per labor hour
2621,2003,PCN,Pacific Noncontiguous,SUB,Subbituminous,ALL,All,,,1.0,1081323,,number of employees,hours,number of mines,short tons,short tons per labor hour
2622,2003,PCN,Pacific Noncontiguous,TOT,All,ALL,All,81.0,177724.0,1.0,1081323,6.08,number of employees,hours,number of mines,short tons,short tons per labor hour
2623,2003,WA,Washington,SUB,Subbituminous,SUR,Surface,,,1.0,6231874,,number of employees,hours,number of mines,short tons,short tons per labor hour
2624,2003,WA,Washington,TOT,All,SUR,Surface,577.0,1266745.0,1.0,6231874,4.92,number of employees,hours,number of mines,short tons,short tons per labor hour
2625,2003,WA,Washington,SUB,Subbituminous,ALL,All,,,1.0,6231874,,number of employees,hours,number of mines,short tons,short tons per labor hour
2626,2003,WA,Washington,TOT,All,ALL,All,577.0,1266745.0,1.0,6231874,4.92,number of employees,hours,number of mines,short tons,short tons per labor hour
2627,2003,PCC,Pacific Contiguous,SUB,Subbituminous,SUR,Surface,,,1.0,6231874,,number of employees,hours,number of mines,short tons,short tons per labor hour
2628,2003,PCC,Pacific Contiguous,TOT,All,SUR,Surface,577.0,1266745.0,1.0,6231874,4.92,number of employees,hours,number of mines,short tons,short tons per labor hour
2629,2003,PCC,Pacific Contiguous,SUB,Subbituminous,ALL,All,,,1.0,6231874,,number of employees,hours,number of mines,short tons,short tons per labor hour
2630,2003,PCC,Pacific Contiguous,TOT,All,ALL,All,577.0,1266745.0,1.0,6231874,4.92,number of employees,hours,number of mines,short tons,short tons per labor hour
2631,2003,WY,Wyoming,SUB,Subbituminous,SUR,Surface,,,16.0,375994083,,number of employees,hours,number of mines,short tons,short tons per labor hour
2632,2003,PA,Pennsylvania,BIT,Bituminous,ALL,All,,,178.0,62464990,,number of employees,hours,number of mines,short tons,short tons per labor hour
2633,2003,PA,Pennsylvania,ANT,Anthracite,ALL,All,,,63.0,1242891,,number of employees,hours,number of mines,short tons,short tons per labor hour
2634,2003,PA,Pennsylvania,TOT,All,ALL,All,6920.0,15223845.0,241.0,63707881,4.18,number of employees,hours,number of mines,short tons,short tons per labor hour
2635,2003,MAT,Middle Atlantic,BIT,Bituminous,UND,Underground,,,36.0,51930347,,number of employees,hours,number of mines,short tons,short tons per labor hour
2636,2003,MAT,Middle Atlantic,ANT,Anthracite,UND,Underground,,,22.0,282085,,number of employees,hours,number of mines,short tons,short tons per labor hour
2637,2003,MAT,Middle Atlantic,TOT,All,UND,Underground,4607.0,10519887.0,58.0,52212432,4.96,number of employees,hours,number of mines,short tons,short tons per labor hour
2638,2003,MAT,Middle Atlantic,BIT,Bituminous,SUR,Surface,,,142.0,10534643,,number of employees,hours,number of mines,short tons,short tons per labor hour
2639,2003,MAT,Middle Atlantic,ANT,Anthracite,SUR,Surface,,,41.0,960806,,number of employees,hours,number of mines,short tons,short tons per labor hour
2640,2003,MAT,Middle Atlantic,TOT,All,SUR,Surface,2313.0,4703958.0,183.0,11495449,2.44,number of employees,hours,number of mines,short tons,short tons per labor hour
2641,2003,MAT,Middle Atlantic,BIT,Bituminous,ALL,All,,,178.0,62464990,,number of employees,hours,number of mines,short tons,short tons per labor hour
2642,2003,MAT,Middle Atlantic,ANT,Anthracite,ALL,All,,,63.0,1242891,,number of employees,hours,number of mines,short tons,short tons per labor hour
2643,2003,MAT,Middle Atlantic,TOT,All,ALL,All,6920.0,15223845.0,241.0,63707881,4.18,number of employees,hours,number of mines,short tons,short tons per labor hour
2644,2003,INO,Other Interior,TOT,All,SUR,Surface,2919.0,6210291.0,26.0,57106389,9.2,number of employees,hours,number of mines,short tons,short tons per labor hour
2645,2003,INO,Other Interior,LIG,Lignite,ALL,All,,,15.0,55222160,,number of employees,hours,number of mines,short tons,short tons per labor hour
2646,2003,INO,Other Interior,BIT,Bituminous,ALL,All,,,13.0,2277965,,number of employees,hours,number of mines,short tons,short tons per labor hour
2647,2003,INO,Other Interior,TOT,All,ALL,All,2974.0,6331600.0,28.0,57500125,9.08,number of employees,hours,number of mines,short tons,short tons per labor hour
2648,2003,AR,Arkansas,BIT,Bituminous,ALL,All,,,2.0,7564,,number of employees,hours,number of mines,short tons,short tons per labor hour
2649,2003,AR,Arkansas,TOT,All,ALL,All,22.0,43421.0,2.0,7564,0.17,number of employees,hours,number of mines,short tons,short tons per labor hour
2650,2003,UT,Utah,TOT,All,UND,Underground,1515.0,3146825.0,13.0,23044160,7.32,number of employees,hours,number of mines,short tons,short tons per labor hour
2651,2003,UT,Utah,BIT,Bituminous,SUR,Surface,,,1.0,25083,,number of employees,hours,number of mines,short tons,short tons per labor hour
2652,2003,WSC,West South Central,BIT,Bituminous,UND,Underground,,,2.0,393736,,number of employees,hours,number of mines,short tons,short tons per labor hour
2653,2003,WSC,West South Central,TOT,All,UND,Underground,55.0,121309.0,2.0,393736,3.25,number of employees,hours,number of mines,short tons,short tons per labor hour
2654,2003,UT,Utah,TOT,All,SUR,Surface,37.0,47166.0,1.0,25083,0.53,number of employees,hours,number of mines,short tons,short tons per labor hour
2655,2003,UT,Utah,BIT,Bituminous,ALL,All,,,14.0,23069243,,number of employees,hours,number of mines,short tons,short tons per labor hour
2656,2003,UT,Utah,TOT,All,ALL,All,1552.0,3193991.0,14.0,23069243,7.22,number of employees,hours,number of mines,short tons,short tons per labor hour
2657,2003,NM,New Mexico,BIT,Bituminous,UND,Underground,,,1.0,5890246,,number of employees,hours,number of mines,short tons,short tons per labor hour
2658,2003,NM,New Mexico,TOT,All,UND,Underground,252.0,508275.0,1.0,5890246,11.59,number of employees,hours,number of mines,short tons,short tons per labor hour
2659,2003,NM,New Mexico,SUB,Subbituminous,SUR,Surface,,,2.0,15842206,,number of employees,hours,number of mines,short tons,short tons per labor hour
2660,2003,NM,New Mexico,BIT,Bituminous,SUR,Surface,,,2.0,4656413,,number of employees,hours,number of mines,short tons,short tons per labor hour
2661,2003,NM,New Mexico,TOT,All,SUR,Surface,1163.0,2390548.0,4.0,20498619,8.57,number of employees,hours,number of mines,short tons,short tons per labor hour
2662,2003,NM,New Mexico,SUB,Subbituminous,ALL,All,,,2.0,15842206,,number of employees,hours,number of mines,short tons,short tons per labor hour
2663,2003,NM,New Mexico,BIT,Bituminous,ALL,All,,,3.0,10546659,,number of employees,hours,number of mines,short tons,short tons per labor hour
2664,2003,NM,New Mexico,TOT,All,ALL,All,1415.0,2898823.0,5.0,26388865,9.1,number of employees,hours,number of mines,short tons,short tons per labor hour
2665,2003,MT,Montana,SUB,Subbituminous,UND,Underground,,,1.0,31926,,number of employees,hours,number of mines,short tons,short tons per labor hour
2666,2003,MT,Montana,TOT,All,UND,Underground,15.0,37518.0,1.0,31926,0.85,number of employees,hours,number of mines,short tons,short tons per labor hour
2667,2003,MT,Montana,SUB,Subbituminous,SUR,Surface,,,5.0,36593305,,number of employees,hours,number of mines,short tons,short tons per labor hour
2668,2003,MT,Montana,LIG,Lignite,SUR,Surface,,,1.0,368867,,number of employees,hours,number of mines,short tons,short tons per labor hour
2669,2003,MT,Montana,TOT,All,SUR,Surface,742.0,1497444.0,6.0,36962172,24.68,number of employees,hours,number of mines,short tons,short tons per labor hour
2670,2003,MT,Montana,SUB,Subbituminous,ALL,All,,,6.0,36625231,,number of employees,hours,number of mines,short tons,short tons per labor hour
2671,2003,MT,Montana,LIG,Lignite,ALL,All,,,1.0,368867,,number of employees,hours,number of mines,short tons,short tons per labor hour
2672,2003,MT,Montana,TOT,All,ALL,All,757.0,1534962.0,7.0,36994098,24.1,number of employees,hours,number of mines,short tons,short tons per labor hour
2673,2003,CO,Colorado,BIT,Bituminous,UND,Underground,,,8.0,27177469,,number of employees,hours,number of mines,short tons,short tons per labor hour
2674,2003,CO,Colorado,TOT,All,UND,Underground,1521.0,2972216.0,8.0,27177469,9.14,number of employees,hours,number of mines,short tons,short tons per labor hour
2675,2003,CO,Colorado,SUB,Subbituminous,SUR,Surface,,,2.0,6843376,,number of employees,hours,number of mines,short tons,short tons per labor hour
2676,2003,CO,Colorado,BIT,Bituminous,SUR,Surface,,,2.0,1810340,,number of employees,hours,number of mines,short tons,short tons per labor hour
2677,2003,CO,Colorado,TOT,All,SUR,Surface,597.0,1193196.0,4.0,8653716,7.25,number of employees,hours,number of mines,short tons,short tons per labor hour
2678,2003,CO,Colorado,SUB,Subbituminous,ALL,All,,,2.0,6843376,,number of employees,hours,number of mines,short tons,short tons per labor hour
2679,2003,CO,Colorado,BIT,Bituminous,ALL,All,,,10.0,28987809,,number of employees,hours,number of mines,short tons,short tons per labor hour
2680,2003,CO,Colorado,TOT,All,ALL,All,2118.0,4165412.0,12.0,35831185,8.6,number of employees,hours,number of mines,short tons,short tons per labor hour
2681,2003,AZ,Arizona,BIT,Bituminous,SUR,Surface,,,2.0,12059094,,number of employees,hours,number of mines,short tons,short tons per labor hour
2682,2003,AZ,Arizona,TOT,All,SUR,Surface,661.0,1477848.0,2.0,12059094,8.16,number of employees,hours,number of mines,short tons,short tons per labor hour
2683,2003,AZ,Arizona,BIT,Bituminous,ALL,All,,,2.0,12059094,,number of employees,hours,number of mines,short tons,short tons per labor hour
2684,2003,AZ,Arizona,TOT,All,ALL,All,661.0,1477848.0,2.0,12059094,8.16,number of employees,hours,number of mines,short tons,short tons per labor hour
2685,2003,MTN,Mountain,SUB,Subbituminous,UND,Underground,,,1.0,31926,,number of employees,hours,number of mines,short tons,short tons per labor hour
2686,2003,MTN,Mountain,BIT,Bituminous,UND,Underground,,,22.0,56111875,,number of employees,hours,number of mines,short tons,short tons per labor hour
2687,2003,MTN,Mountain,TOT,All,UND,Underground,3303.0,6664834.0,23.0,56143801,8.42,number of employees,hours,number of mines,short tons,short tons per labor hour
2688,2003,MTN,Mountain,SUB,Subbituminous,SUR,Surface,,,25.0,435272970,,number of employees,hours,number of mines,short tons,short tons per labor hour
2689,2003,MTN,Mountain,LIG,Lignite,SUR,Surface,,,1.0,368867,,number of employees,hours,number of mines,short tons,short tons per labor hour
2690,2003,MTN,Mountain,BIT,Bituminous,SUR,Surface,,,9.0,18826834,,number of employees,hours,number of mines,short tons,short tons per labor hour
2691,2003,MTN,Mountain,TOT,All,SUR,Surface,8000.0,16511344.0,35.0,454468671,27.52,number of employees,hours,number of mines,short tons,short tons per labor hour
2692,2003,MTN,Mountain,SUB,Subbituminous,ALL,All,,,26.0,435304896,,number of employees,hours,number of mines,short tons,short tons per labor hour
2693,2003,MTN,Mountain,LIG,Lignite,ALL,All,,,1.0,368867,,number of employees,hours,number of mines,short tons,short tons per labor hour
2694,2003,MTN,Mountain,BIT,Bituminous,ALL,All,,,31.0,74938709,,number of employees,hours,number of mines,short tons,short tons per labor hour
2695,2003,MTN,Mountain,TOT,All,ALL,All,11303.0,23176178.0,58.0,510612472,22.03,number of employees,hours,number of mines,short tons,short tons per labor hour
2696,2003,TX,Texas,LIG,Lignite,SUR,Surface,,,12.0,47498665,,number of employees,hours,number of mines,short tons,short tons per labor hour
2697,2003,TX,Texas,BIT,Bituminous,SUR,Surface,,,1.0,18092,,number of employees,hours,number of mines,short tons,short tons per labor hour
2698,2003,TX,Texas,TOT,All,SUR,Surface,2369.0,5003051.0,13.0,47516757,9.5,number of employees,hours,number of mines,short tons,short tons per labor hour
2699,2003,TX,Texas,LIG,Lignite,ALL,All,,,12.0,47498665,,number of employees,hours,number of mines,short tons,short tons per labor hour
2700,2003,TX,Texas,BIT,Bituminous,ALL,All,,,1.0,18092,,number of employees,hours,number of mines,short tons,short tons per labor hour
2701,2003,TX,Texas,TOT,All,ALL,All,2369.0,5003051.0,13.0,47516757,9.5,number of employees,hours,number of mines,short tons,short tons per labor hour
2702,2003,OK,Oklahoma,BIT,Bituminous,UND,Underground,,,1.0,392736,,number of employees,hours,number of mines,short tons,short tons per labor hour
2703,2003,OK,Oklahoma,TOT,All,UND,Underground,36.0,83942.0,1.0,392736,4.68,number of employees,hours,number of mines,short tons,short tons per labor hour
2704,2003,INT,Interior Region Total,BIT,Bituminous,UND,Underground,,,36.0,52172815,,number of employees,hours,number of mines,short tons,short tons per labor hour
2705,2003,INT,Interior Region Total,TOT,All,UND,Underground,6076.0,13619673.0,36.0,52172815,3.83,number of employees,hours,number of mines,short tons,short tons per labor hour
2706,2003,INT,Interior Region Total,LIG,Lignite,SUR,Surface,,,15.0,55222160,,number of employees,hours,number of mines,short tons,short tons per labor hour
2707,2003,INT,Interior Region Total,BIT,Bituminous,SUR,Surface,,,55.0,38596585,,number of employees,hours,number of mines,short tons,short tons per labor hour
2708,2003,INT,Interior Region Total,TOT,All,SUR,Surface,5541.0,12622405.0,70.0,93818745,7.43,number of employees,hours,number of mines,short tons,short tons per labor hour
2709,2003,INT,Interior Region Total,LIG,Lignite,ALL,All,,,15.0,55222160,,number of employees,hours,number of mines,short tons,short tons per labor hour
2710,2003,INT,Interior Region Total,BIT,Bituminous,ALL,All,,,91.0,90769400,,number of employees,hours,number of mines,short tons,short tons per labor hour
2711,2003,INT,Interior Region Total,TOT,All,ALL,All,11617.0,26242078.0,106.0,145991560,5.56,number of employees,hours,number of mines,short tons,short tons per labor hour
2712,2003,INO,Other Interior,BIT,Bituminous,UND,Underground,,,2.0,393736,,number of employees,hours,number of mines,short tons,short tons per labor hour
2713,2003,INO,Other Interior,TOT,All,UND,Underground,55.0,121309.0,2.0,393736,3.25,number of employees,hours,number of mines,short tons,short tons per labor hour
2714,2003,INO,Other Interior,LIG,Lignite,SUR,Surface,,,15.0,55222160,,number of employees,hours,number of mines,short tons,short tons per labor hour
2715,2003,INO,Other Interior,BIT,Bituminous,SUR,Surface,,,11.0,1884229,,number of employees,hours,number of mines,short tons,short tons per labor hour
2716,2003,WBO,Other Western,SUB,Subbituminous,UND,Underground,,,1.0,31926,,number of employees,hours,number of mines,short tons,short tons per labor hour
2717,2003,WBO,Other Western,BIT,Bituminous,UND,Underground,,,2.0,6284191,,number of employees,hours,number of mines,short tons,short tons per labor hour
2718,2003,WBO,Other Western,TOT,All,UND,Underground,324.0,671207.0,3.0,6316117,9.41,number of employees,hours,number of mines,short tons,short tons per labor hour
2719,2003,WBO,Other Western,SUB,Subbituminous,SUR,Surface,,,7.0,35789622,,number of employees,hours,number of mines,short tons,short tons per labor hour
2720,2003,WBO,Other Western,LIG,Lignite,SUR,Surface,,,5.0,31144304,,number of employees,hours,number of mines,short tons,short tons per labor hour
2721,2003,WBO,Other Western,BIT,Bituminous,SUR,Surface,,,7.0,17344270,,number of employees,hours,number of mines,short tons,short tons per labor hour
