,Plastics/Resin,Total Manufacturing,Man. Employees,Concrete Man.,Durable Goods,Semiconductors,NonDefense,Chem Man.,Glass Man.,Man. New Orders,Paint Man.,Oil/Gas Man.,Ind. Prod.,Pharm. Man,Weekly hours.,Food Man.,Gypsum,Fiber Box,Switchgear,Valve,Turbine,Computers/electronics,Vehicles,Hardware,New Orders Consumer Goods,Industrial Gas Man.,year,month,day,dayofweek,GDP
123,161.5,123.4,17263,0.0,152888.0,102.8,46095.0,141.4,0.0,282195.0,141.7,143.3,69.3739,247.7,41.5,121.1,135.6,181.1,132.5,110.2,148.6,24617.0,139.3,120.9,103783.0,0.0,1995,3,1,2,7639.749
124,164.5,124.1,17278,0.0,151401.0,102.9,46776.0,144.8,0.0,283370.0,143.0,145.7,69.1909,249.4,40.9,120.5,138.7,183.4,132.8,110.6,149.4,25903.0,139.1,121.4,105380.0,0.0,1995,4,1,5,7639.749
125,164.7,124.5,17259,0.0,152838.0,102.7,48401.0,145.0,0.0,282955.0,143.2,145.7,69.4237,249.7,41.1,120.3,137.6,188.0,132.2,110.9,149.4,26720.0,138.7,121.5,103973.0,0.0,1995,5,1,0,7639.749
126,164.5,124.4,17247,0.0,150051.0,102.5,47970.0,143.9,0.0,281900.0,143.5,145.8,69.7509,249.8,41.2,120.4,136.6,193.9,132.2,111.3,149.4,25141.0,137.8,121.9,104477.0,0.0,1995,6,1,3,7639.749
127,162.7,124.4,17218,0.0,148915.0,102.1,45962.0,144.5,0.0,281269.0,143.8,146.3,69.2837,249.9,41.1,121.4,133.3,193.4,132.6,112.3,149.6,24896.0,137.7,122.0,104534.0,0.0,1995,7,1,5,7639.749
128,160.8,124.4,17240,0.0,154372.0,102.0,47502.0,144.3,0.0,285979.0,144.2,146.8,70.1304,250.2,41.2,122.0,132.2,194.1,131.9,112.6,148.5,25700.0,137.2,122.1,104451.0,0.0,1995,8,1,1,7639.749
129,158.2,124.3,17247,0.0,160175.0,102.1,49431.0,144.7,0.0,293326.0,144.3,148.8,70.778,250.9,41.2,122.4,131.5,194.1,133.0,112.8,146.3,26606.0,132.9,122.2,105832.0,0.0,1995,9,1,4,7639.749
130,154.6,125.1,17216,0.0,155473.0,102.3,50283.0,144.7,0.0,287568.0,144.5,149.6,70.7317,252.6,41.2,123.2,131.2,194.4,132.8,112.8,146.4,28407.0,141.7,122.2,105168.0,0.0,1995,10,1,6,7639.749
131,151.1,125.1,17209,0.0,156146.0,102.3,49798.0,144.6,0.0,287704.0,144.6,149.7,70.8042,252.6,41.3,123.8,130.4,194.4,133.3,113.1,146.4,27131.0,142.4,122.4,103926.0,0.0,1995,11,1,2,7639.749
132,147.8,125.3,17231,0.0,163279.0,102.2,51221.0,144.3,0.0,297684.0,144.8,149.8,71.0979,252.8,40.9,124.2,129.8,190.9,132.6,113.3,146.4,27344.0,142.4,122.8,106961.0,0.0,1995,12,1,4,7639.749
133,146.1,125.8,17208,0.0,155806.0,102.0,47931.0,144.6,0.0,285822.0,145.2,151.5,70.6446,253.2,39.7,124.2,128.9,186.9,133.3,113.7,146.4,26027.0,141.2,123.1,103775.0,0.0,1996,1,1,0,8073.122
134,144.7,125.7,17229,0.0,150773.0,101.8,49183.0,144.5,0.0,277940.0,145.1,152.0,71.6817,253.2,41.3,124.4,128.7,183.3,133.6,114.2,146.4,26891.0,141.1,123.3,101651.0,0.0,1996,2,1,3,8073.122
135,145.0,126.0,17193,0.0,164976.0,100.6,49780.0,145.0,0.0,298862.0,146.2,152.0,71.4954,253.0,41.1,124.3,126.0,181.2,133.9,114.4,146.4,26863.0,141.1,123.5,106300.0,0.0,1996,3,1,4,8073.122
136,144.4,126.8,17204,0.0,156830.0,99.7,48102.0,145.3,0.0,290320.0,146.3,152.1,72.3957,252.9,41.1,124.6,125.0,175.9,133.0,114.8,146.4,26655.0,140.5,123.5,107977.0,0.0,1996,4,1,0,8073.122
137,147.2,127.4,17222,0.0,164502.0,99.1,50505.0,146.0,0.0,298700.0,146.3,152.1,72.9831,253.3,41.4,126.3,127.3,172.3,133.4,114.9,146.4,27181.0,140.6,123.6,107898.0,0.0,1996,5,1,2,8073.122
138,148.7,127.1,17226,0.0,164599.0,98.7,51556.0,146.0,0.0,299606.0,146.8,152.8,73.7082,253.8,41.5,127.6,131.1,167.1,134.0,115.1,144.4,26365.0,140.7,123.6,106932.0,0.0,1996,6,1,5,8073.122
139,149.8,127.1,17223,0.0,163588.0,98.7,51047.0,145.9,0.0,298909.0,146.9,152.9,74.0426,254.3,41.4,128.3,131.2,165.4,133.2,114.7,145.0,27499.0,139.5,123.6,108503.0,0.0,1996,7,1,0,8073.122
140,151.9,127.4,17255,0.0,157310.0,98.7,50780.0,146.1,0.0,293231.0,148.9,152.9,74.3512,254.4,41.5,129.7,135.5,163.4,133.6,114.8,145.0,27699.0,139.2,124.1,107775.0,0.0,1996,8,1,3,8073.122
141,154.4,127.5,17252,0.0,165442.0,98.8,49824.0,146.8,0.0,302015.0,148.9,153.0,74.9851,254.2,41.6,129.7,137.1,163.5,133.4,114.8,145.0,25321.0,135.6,124.0,109377.0,0.0,1996,9,1,6,8073.122
142,154.5,128.2,17268,0.0,165266.0,98.0,52556.0,146.8,0.0,301595.0,148.9,153.4,74.8816,254.5,41.4,129.8,139.6,163.7,132.8,115.0,145.0,29984.0,142.2,124.5,109918.0,0.0,1996,10,1,1,8073.122
143,154.6,128.0,17277,0.0,170783.0,97.8,52664.0,146.3,0.0,309537.0,149.3,153.6,75.5364,254.5,41.5,128.5,142.0,164.0,134.9,115.5,145.0,29093.0,141.9,123.9,110865.0,0.0,1996,11,1,4,8073.122
144,154.2,128.0,17284,0.0,162332.0,97.8,50765.0,146.4,0.0,300179.0,150.1,154.3,76.1658,255.3,41.7,128.2,138.4,164.6,134.1,115.6,146.9,25961.0,141.6,124.0,109568.0,0.0,1996,12,1,6,8073.122
145,154.1,128.1,17297,0.0,161827.0,97.2,51958.0,146.8,0.0,300765.0,150.2,154.7,76.2562,257.1,41.4,127.4,145.4,162.8,133.3,115.9,146.9,28145.0,141.7,124.5,111828.0,0.0,1997,1,1,2,8577.554457
146,154.8,127.9,17316,0.0,170221.0,96.6,54285.0,146.8,0.0,310604.0,151.1,155.0,77.3018,257.8,41.6,127.1,144.8,162.0,133.6,116.3,146.9,30728.0,141.5,124.5,112582.0,0.0,1997,2,1,5,8577.554457
147,155.6,127.8,17340,0.0,167568.0,96.6,54195.0,146.9,0.0,307465.0,151.5,155.9,78.0775,258.8,41.8,128.1,144.8,160.5,134.0,116.4,147.4,29295.0,141.2,124.8,112010.0,0.0,1997,3,1,5,8577.554457
148,155.6,127.7,17349,0.0,174054.0,96.2,55044.0,147.0,0.0,313694.0,152.2,156.7,77.9733,257.6,41.8,128.3,147.4,157.5,134.0,117.2,147.4,29922.0,140.3,124.9,112112.0,0.0,1997,4,1,1,8577.554457
149,155.5,127.6,17362,0.0,168586.0,95.4,53924.0,147.0,0.0,308733.0,152.3,156.8,78.5324,258.3,41.7,128.9,149.4,156.1,135.1,117.2,147.4,29530.0,138.4,124.9,112586.0,0.0,1997,5,1,3,8577.554457
150,156.0,127.2,17387,0.0,174828.0,95.5,55972.0,147.0,0.0,315090.0,152.4,156.8,79.0198,258.6,41.6,128.3,148.0,155.7,135.1,117.5,146.0,30873.0,138.0,125.1,112826.0,0.0,1997,6,1,6,8577.554457
151,155.7,126.9,17389,0.0,178860.0,95.5,58969.0,147.1,0.0,318485.0,152.5,156.9,79.6013,258.8,41.6,128.0,145.8,153.8,135.1,118.0,147.0,32570.0,135.9,124.6,115290.0,0.0,1997,7,1,1,8577.554457
152,154.0,127.4,17452,0.0,177302.0,94.2,58232.0,147.2,0.0,319106.0,152.5,157.1,80.6079,259.0,41.7,128.6,145.4,153.9,135.2,118.0,147.0,31387.0,135.9,125.2,114324.0,0.0,1997,8,1,4,8577.554457
153,152.4,127.3,17465,0.0,177835.0,94.2,60143.0,147.1,0.0,318687.0,152.5,157.3,81.3332,259.3,41.7,127.9,145.9,157.5,135.3,117.8,146.5,31135.0,133.7,125.3,113331.0,0.0,1997,9,1,0,8577.554457
154,152.3,127.6,17513,0.0,177801.0,93.6,57582.0,147.3,0.0,319565.0,152.5,157.9,82.057,260.4,41.8,127.5,149.5,159.0,136.3,117.9,146.7,29844.0,140.6,125.3,114683.0,0.0,1997,10,1,2,8577.554457
155,151.1,127.5,17556,0.0,191187.0,93.3,57967.0,147.3,0.0,334896.0,152.7,158.2,82.9165,261.3,41.8,127.5,148.8,161.1,136.5,117.9,146.7,30060.0,139.4,125.4,115973.0,0.0,1997,11,1,5,8577.554457
156,150.3,127.0,17588,0.0,173770.0,93.3,58401.0,147.3,0.0,315121.0,152.8,158.3,83.3892,261.8,42.0,127.1,148.2,168.3,136.4,117.9,146.6,30405.0,137.8,125.6,114476.0,0.0,1997,12,1,0,8577.554457
157,150.4,126.4,17619,0.0,174288.0,92.9,56811.0,147.3,0.0,315893.0,152.8,159.6,84.0855,262.3,41.9,125.8,148.0,172.1,138.2,118.0,146.8,30554.0,137.8,125.6,112751.0,0.0,1998,1,1,3,9062.818202
158,147.6,126.1,17627,0.0,181270.0,92.6,59362.0,147.1,0.0,322715.0,153.5,159.5,84.1859,265.0,41.7,126.0,148.2,172.1,137.1,118.7,146.9,31806.0,138.0,126.3,114508.0,0.0,1998,2,1,6,9062.818202
159,145.1,125.9,17637,0.0,176886.0,92.5,57672.0,149.2,0.0,317454.0,154.6,159.7,84.0064,291.0,41.6,125.5,149.2,172.1,138.1,119.0,146.7,30954.0,137.8,125.8,113594.0,0.0,1998,3,1,6,9062.818202
160,144.4,126.2,17637,0.0,180915.0,92.4,55909.0,149.8,0.0,320388.0,154.8,160.2,84.4022,291.8,41.2,125.5,148.0,172.9,137.8,119.6,146.7,30361.0,137.2,125.9,112401.0,0.0,1998,4,1,2,9062.818202
161,142.6,126.4,17624,0.0,180634.0,92.1,58575.0,149.7,0.0,320787.0,155.0,160.1,84.8416,292.8,41.5,125.9,148.5,171.0,137.2,119.6,146.8,31964.0,135.4,125.9,114093.0,0.0,1998,5,1,4,9062.818202
162,140.1,126.2,17608,0.0,172189.0,92.0,59020.0,149.5,0.0,311219.0,155.1,160.1,84.1547,295.0,41.4,126.4,152.0,171.0,138.0,119.7,146.9,31647.0,134.3,126.0,110209.0,0.0,1998,6,1,0,9062.818202
163,138.3,126.2,17422,0.0,170459.0,91.7,56670.0,149.5,0.0,308769.0,155.2,160.1,83.7244,297.3,41.4,126.6,154.2,170.4,138.0,119.7,146.9,30003.0,134.8,126.2,109076.0,0.0,1998,7,1,2,9062.818202
164,137.0,126.0,17563,0.0,179033.0,91.5,57658.0,149.1,0.0,318026.0,155.0,160.4,85.8644,296.2,41.4,127.4,154.5,169.7,137.5,119.8,147.0,29964.0,133.9,126.0,112993.0,0.0,1998,8,1,5,9062.818202
165,133.2,125.9,17557,0.0,181422.0,91.3,60257.0,148.5,0.0,319546.0,155.4,160.4,85.8033,296.2,41.3,127.1,156.3,169.5,137.8,119.9,147.1,31326.0,132.7,125.9,112746.0,0.0,1998,9,1,1,9062.818202
166,131.8,126.4,17512,0.0,178527.0,91.2,56319.0,148.3,0.0,315959.0,155.5,160.7,86.5483,298.2,41.4,126.6,158.5,168.2,139.5,121.1,147.1,30272.0,140.6,126.1,113795.0,0.0,1998,10,1,3,9062.818202
167,130.4,126.2,17465,0.0,182400.0,91.0,58162.0,148.1,0.0,319291.0,155.9,160.7,86.6571,297.6,41.4,126.6,157.4,168.2,139.5,121.1,147.2,31086.0,140.4,126.0,112727.0,0.0,1998,11,1,6,9062.818202
168,129.2,125.9,17449,0.0,178424.0,91.0,60818.0,147.9,0.0,315467.0,155.7,160.7,87.1953,298.2,41.5,126.1,159.0,166.5,139.4,121.4,147.2,32059.0,139.2,126.0,113627.0,0.0,1998,12,1,1,9062.818202
169,130.1,126.2,17427,0.0,186527.0,90.8,57160.0,147.5,0.0,324278.0,156.6,161.0,87.4415,294.5,41.3,126.6,163.5,165.0,140.6,121.7,148.3,30567.0,138.2,125.9,114899.0,0.0,1999,1,1,4,9631.174489
170,129.7,125.9,17395,0.0,185546.0,90.7,58576.0,147.3,0.0,324617.0,157.2,161.4,88.245,294.6,41.4,125.8,167.6,164.5,141.4,122.0,148.4,31473.0,138.7,125.7,117580.0,0.0,1999,2,1,0,9631.174489
171,130.8,126.3,17368,0.0,184689.0,90.7,59657.0,147.5,0.0,322604.0,157.0,161.5,88.2119,294.9,41.3,125.6,170.5,164.6,139.9,122.4,148.5,32426.0,137.7,125.9,117056.0,0.0,1999,3,1,0,9631.174489
172,132.3,127.4,17344,0.0,182993.0,90.5,58929.0,147.7,0.0,321414.0,157.4,161.5,88.5581,295.4,41.3,124.3,171.3,171.3,139.2,122.6,148.5,32525.0,138.0,126.3,116417.0,0.0,1999,4,1,3,9631.174489
173,136.2,127.7,17333,0.0,185963.0,90.4,59814.0,148.2,0.0,325581.0,157.5,161.5,89.2875,297.0,41.4,125.3,174.1,174.8,139.9,122.4,148.6,32899.0,137.2,126.4,117624.0,0.0,1999,5,1,5,9631.174489
174,137.5,127.8,17295,0.0,182590.0,89.9,59045.0,149.0,0.0,323793.0,157.5,161.6,89.0936,298.0,41.3,126.0,180.0,177.2,141.1,122.4,148.6,32866.0,136.0,127.7,118268.0,0.0,1999,6,1,1,9631.174489
175,142.6,128.3,17308,0.0,189083.0,89.7,62074.0,149.9,0.0,330548.0,157.5,161.6,89.5106,300.8,41.4,125.9,178.2,174.9,141.0,122.6,148.7,34503.0,134.7,127.7,118039.0,0.0,1999,7,1,3,9631.174489
176,144.3,129.0,17287,0.0,189414.0,89.9,61732.0,150.0,0.0,332510.0,157.4,161.2,89.9822,300.5,41.5,126.8,184.3,183.1,141.2,122.5,148.8,34023.0,134.4,128.5,119453.0,0.0,1999,8,1,6,9631.174489
177,147.9,129.7,17281,0.0,188910.0,90.0,63231.0,151.0,0.0,333492.0,157.4,161.2,89.5707,301.4,41.4,127.5,182.9,190.5,141.2,122.5,148.8,34873.0,133.4,128.5,120616.0,0.0,1999,9,1,2,9631.174489
178,161.3,130.2,17272,0.0,194547.0,89.7,61451.0,152.8,0.0,341407.0,157.3,161.2,90.9407,302.0,41.4,127.5,187.6,191.6,142.1,122.5,148.9,35455.0,142.1,128.6,122864.0,0.0,1999,10,1,4,9631.174489
179,161.3,130.3,17282,0.0,186597.0,89.5,61849.0,153.0,0.0,334281.0,157.4,161.5,91.547,302.1,41.4,127.1,192.1,191.9,142.0,122.6,149.0,34822.0,140.8,128.6,121288.0,0.0,1999,11,1,0,9631.174489
180,159.1,130.5,17280,0.0,196344.0,89.3,65451.0,152.9,0.0,344248.0,157.5,161.6,92.2076,301.5,41.4,126.7,195.6,191.9,142.3,122.8,149.0,36855.0,140.5,128.7,121308.0,0.0,1999,12,1,2,9631.174489
181,158.3,130.8,17284,0.0,201360.0,88.8,63975.0,153.6,0.0,350725.0,159.6,161.8,92.2764,303.6,41.5,126.7,195.9,191.9,142.6,122.8,149.1,34317.0,139.9,128.5,124292.0,0.0,2000,1,1,5,10250.947997
182,159.5,132.2,17285,0.0,183911.0,88.6,58497.0,154.5,0.0,331991.0,160.1,161.7,92.5669,304.0,41.5,127.2,194.1,191.5,143.0,123.0,149.0,33171.0,139.4,129.0,122716.0,0.0,2000,2,1,1,10250.947997
183,163.2,132.9,17302,0.0,192130.0,88.6,63642.0,155.2,0.0,344182.0,160.1,161.7,93.1949,304.7,41.4,127.4,188.3,192.3,142.9,123.7,149.1,35912.0,139.0,129.3,124989.0,0.0,2000,3,1,2,10250.947997
184,164.3,132.6,17298,0.0,195044.0,88.9,64414.0,155.5,0.0,347917.0,160.5,161.7,93.8051,305.8,41.6,128.1,184.6,197.5,143.5,123.5,149.2,36415.0,138.9,129.6,125393.0,0.0,2000,4,1,5,10250.947997
185,167.5,133.1,17279,0.0,188606.0,88.5,63753.0,156.4,0.0,340085.0,160.6,161.8,93.8815,305.3,41.2,129.3,181.3,201.3,144.2,123.7,149.2,36124.0,138.9,129.2,124266.0,0.0,2000,5,1,0,10250.947997
186,167.0,134.2,17296,0.0,219745.0,88.8,68292.0,156.5,0.0,374700.0,160.5,161.8,94.0159,304.8,41.3,129.4,176.2,203.3,143.5,124.0,149.3,41154.0,137.4,129.8,126141.0,0.0,2000,6,1,3,10250.947997
187,167.3,133.9,17322,0.0,189265.0,89.3,63581.0,157.4,0.0,343351.0,160.6,161.7,94.093,307.0,41.5,129.4,166.8,203.2,143.6,123.9,149.9,35704.0,136.8,129.9,124970.0,0.0,2000,7,1,5,10250.947997
188,167.8,133.5,17287,0.0,188730.0,89.2,64759.0,157.5,0.0,340728.0,160.1,161.7,93.4969,308.3,41.1,128.7,160.6,202.9,143.2,124.0,149.9,37713.0,135.8,130.1,121739.0,0.0,2000,8,1,1,10250.947997
189,163.7,134.7,17230,0.0,199947.0,89.1,66733.0,158.3,0.0,354557.0,160.5,161.8,93.9426,308.5,41.1,128.5,153.7,203.5,143.3,124.1,150.0,37504.0,135.5,130.2,126958.0,0.0,2000,9,1,4,10250.947997
190,166.0,134.9,17217,0.0,186158.0,88.8,63580.0,158.6,0.0,339610.0,160.7,162.7,93.6689,308.4,41.1,128.7,144.9,204.3,143.1,124.6,149.9,36320.0,141.2,130.2,126050.0,0.0,2000,10,1,6,10250.947997
191,164.3,134.9,17202,0.0,189392.0,88.6,62569.0,158.3,0.0,343578.0,161.0,162.7,93.4114,307.9,41.1,128.8,136.6,204.3,143.1,124.8,150.0,36567.0,141.3,130.2,126063.0,0.0,2000,11,1,2,10250.947997
192,162.9,134.3,17181,0.0,188659.0,87.9,62554.0,158.7,0.0,343858.0,161.5,163.0,92.8624,310.3,40.3,129.6,131.1,204.3,144.1,125.0,150.1,34449.0,141.1,130.3,125546.0,0.0,2000,12,1,4,10250.947997
193,165.6,134.8,17104,0.0,177056.0,87.9,60808.0,160.3,0.0,331600.0,162.2,166.5,92.4312,311.0,40.7,130.3,124.6,204.3,143.4,125.1,150.1,33966.0,140.3,130.6,123752.0,0.0,2001,1,1,0,10581.929774
194,167.1,134.8,17028,0.0,180276.0,87.5,60697.0,161.5,0.0,335205.0,163.5,167.5,91.898,312.7,40.5,130.8,130.7,204.3,145.7,125.4,150.2,33420.0,137.7,131.2,125177.0,0.0,2001,2,1,3,10581.929774
195,169.3,134.5,16938,0.0,182209.0,87.3,58146.0,161.6,0.0,333486.0,163.6,167.6,91.7163,313.2,40.5,131.8,126.5,204.3,145.8,126.3,150.3,30957.0,138.1,131.6,122787.0,0.0,2001,3,1,3,10581.929774
196,169.6,135.6,16802,0.0,171850.0,87.1,54841.0,161.4,0.0,321890.0,164.0,168.0,91.3506,317.7,40.4,132.5,118.9,204.0,146.9,126.4,150.3,27554.0,138.9,131.7,122438.0,0.0,2001,4,1,6,10581.929774
197,167.6,136.5,16661,0.0,177749.0,86.9,56599.0,160.1,0.0,329643.0,163.8,168.0,90.7504,314.2,40.4,133.4,113.1,202.8,148.3,126.4,150.4,28736.0,136.9,132.1,125831.0,0.0,2001,5,1,1,10581.929774
198,165.3,135.8,16515,0.0,176350.0,86.5,55428.0,159.7,0.0,324044.0,164.1,168.6,90.1484,316.1,40.3,133.7,108.7,202.8,148.8,126.5,150.5,29088.0,135.9,131.8,122050.0,0.0,2001,6,1,4,10581.929774
199,160.4,134.4,16382,0.0,170129.0,86.3,53436.0,157.8,0.0,318401.0,164.4,168.8,89.6332,312.5,40.6,134.0,108.2,202.8,149.6,126.3,151.2,27625.0,136.5,132.1,122140.0,0.0,2001,7,1,6,10581.929774
200,155.6,134.6,16232,0.0,170484.0,85.6,54169.0,156.3,0.0,321838.0,164.3,168.9,89.273,313.1,40.3,134.6,112.4,200.9,148.4,126.4,151.3,27598.0,136.0,132.1,125821.0,0.0,2001,8,1,2,10581.929774
201,150.6,135.6,16117,0.0,164123.0,85.4,50735.0,156.6,0.0,311821.0,164.4,168.9,88.9165,314.9,40.2,134.5,120.4,199.5,149.2,126.3,151.4,26632.0,135.8,132.7,121145.0,0.0,2001,9,1,5,10581.929774
202,151.5,133.7,15972,0.0,171530.0,85.3,49736.0,155.7,0.0,318537.0,163.7,169.4,88.5211,315.0,40.1,134.1,128.0,199.2,149.5,126.9,151.4,26377.0,138.3,132.6,121457.0,0.0,2001,10,1,0,10581.929774
203,149.9,132.7,15825,0.0,163811.0,85.4,51335.0,155.4,0.0,310008.0,164.2,169.3,88.2363,316.7,40.1,132.4,134.5,198.3,148.7,127.1,151.5,27061.0,137.8,132.5,122121.0,0.0,2001,11,1,3,10581.929774
204,146.3,131.6,15711,0.0,165304.0,85.4,51290.0,154.3,0.0,311731.0,164.2,169.3,88.4092,316.9,40.2,131.7,134.0,196.7,147.4,127.2,151.6,26986.0,138.3,132.9,123183.0,0.0,2001,12,1,5,10581.929774
205,142.7,131.7,15587,0.0,163324.0,85.7,47643.0,154.0,0.0,308617.0,165.2,169.6,89.0228,320.1,40.2,131.5,130.8,196.4,148.7,127.3,151.7,23957.0,136.8,133.3,121997.0,0.0,2002,1,1,1,10929.112955
206,141.2,132.0,15515,0.0,172406.0,85.8,50422.0,154.3,0.0,317481.0,165.1,169.7,89.0486,321.3,40.2,132.0,130.2,196.2,149.4,127.3,151.8,25330.0,137.7,133.2,120513.0,0.0,2002,2,1,4,10929.112955
207,141.7,132.8,15443,0.0,167853.0,86.1,47371.0,155.1,0.0,315160.0,165.5,169.9,89.7615,323.7,40.5,132.0,128.5,196.7,149.3,127.8,151.9,24249.0,136.4,133.5,120737.0,0.0,2002,3,1,4,10929.112955
208,143.0,133.8,15392,0.0,171852.0,85.4,49964.0,155.9,0.0,319110.0,166.0,170.1,90.067,324.1,40.6,131.5,132.9,196.7,150.6,127.5,152.0,25393.0,136.0,133.4,123285.0,0.0,2002,4,1,0,10929.112955
209,144.1,133.5,15337,0.0,171854.0,84.9,50680.0,156.3,0.0,321471.0,165.4,170.2,90.5791,324.1,40.6,130.9,138.1,195.1,149.0,127.7,153.0,25011.0,134.9,133.4,124424.0,0.0,2002,5,1,2,10929.112955
210,146.2,133.6,15298,0.0,166070.0,84.8,48847.0,157.0,0.0,316320.0,166.0,170.2,91.5003,325.7,40.7,131.3,137.4,195.1,150.0,127.7,153.1,23810.0,134.4,133.1,124490.0,0.0,2002,6,1,5,10929.112955
211,153.4,133.6,15256,0.0,174282.0,84.8,49531.0,158.5,0.0,320937.0,165.5,170.2,91.4028,327.5,40.4,131.5,135.4,195.9,148.8,127.9,153.2,23565.0,131.3,133.0,123173.0,0.0,2002,7,1,0,10929.112955
212,154.2,133.7,15171,0.0,177126.0,84.6,51112.0,158.6,0.0,326896.0,165.9,170.2,91.4704,328.1,40.5,131.3,136.3,198.8,149.6,128.1,153.9,23643.0,130.3,133.0,125665.0,0.0,2002,8,1,3,10929.112955
213,154.3,135.0,15119,0.0,166838.0,84.6,48089.0,158.7,0.0,319466.0,166.3,170.4,91.57,329.1,40.5,136.1,136.4,199.9,149.2,128.0,153.1,21537.0,130.4,133.1,127454.0,0.0,2002,9,1,6,10929.112955
214,156.6,135.6,15060,0.0,169134.0,84.3,49106.0,159.6,0.0,320658.0,166.2,170.4,91.2756,331.3,40.3,131.6,138.8,202.4,150.3,128.7,153.4,21460.0,139.0,133.0,127921.0,0.0,2002,10,1,1,10929.112955
215,155.1,134.6,14992,0.0,170023.0,84.3,49620.0,159.7,0.0,322463.0,166.7,167.2,91.7625,331.6,40.4,131.6,139.1,200.5,150.4,128.7,153.5,23049.0,136.5,133.0,127259.0,0.0,2002,11,1,4,10929.112955
216,153.9,134.0,14912,0.0,163962.0,83.0,48744.0,159.3,0.0,316933.0,166.0,167.2,91.1347,333.2,40.5,132.6,136.2,200.6,152.5,128.8,153.5,22776.0,135.0,133.3,127885.0,0.0,2002,12,1,6,10929.112955
217,157.8,135.7,14866,0.0,169994.0,82.8,48896.0,160.9,0.0,323882.0,166.6,170.0,91.9314,336.2,40.3,133.9,137.0,200.6,152.6,128.8,154.0,22955.0,135.7,133.6,130435.0,0.0,2003,1,1,2,11456.442041
218,164.2,137.6,14781,0.0,174113.0,82.4,49128.0,162.3,0.0,330320.0,167.2,170.0,91.8045,337.1,40.3,134.5,133.4,201.3,152.2,129.2,154.0,23152.0,135.8,133.7,131374.0,0.0,2003,2,1,5,11456.442041
219,172.7,138.7,14721,0.0,172245.0,82.4,51757.0,165.2,0.0,330437.0,167.5,170.2,91.8943,338.5,40.4,134.8,131.9,201.2,152.2,129.5,154.1,22826.0,138.5,133.6,132409.0,0.0,2003,3,1,5,11456.442041
220,176.3,136.3,14609,0.0,169347.0,82.6,49199.0,166.7,0.0,321380.0,168.6,171.1,91.2369,339.9,40.1,135.1,134.8,201.1,152.4,129.5,153.9,23420.0,134.0,133.6,127448.0,0.0,2003,4,1,1,11456.442041
221,175.4,135.8,14557,0.0,171542.0,82.7,50849.0,165.8,0.0,324549.0,168.9,171.3,91.2911,340.9,40.2,135.7,132.2,201.4,150.6,129.7,154.4,24063.0,133.6,133.6,128937.0,0.0,2003,5,1,3,11456.442041
222,171.3,136.3,14493,0.0,173507.0,82.1,49941.0,165.0,0.0,328625.0,169.0,171.8,91.7192,343.4,40.3,137.1,133.3,201.1,152.5,129.9,154.4,23387.0,132.0,134.0,131070.0,0.0,2003,6,1,6,11456.442041
223,166.9,136.4,14402,0.0,173320.0,82.1,49408.0,164.5,0.0,329530.0,169.8,172.0,92.0878,345.2,40.1,137.0,131.8,200.9,149.7,129.9,154.5,23871.0,131.6,134.0,134069.0,0.0,2003,7,1,1,11456.442041
224,164.6,137.0,14376,0.0,173044.0,80.0,50447.0,164.2,0.0,330322.0,170.0,172.0,91.709,345.4,40.2,137.8,134.2,200.4,150.9,130.0,153.1,24607.0,132.0,133.8,132024.0,0.0,2003,8,1,4,11456.442041
225,166.2,137.1,14347,0.0,178690.0,79.1,51971.0,164.8,0.0,336048.0,169.9,172.5,92.54,347.5,40.5,139.0,138.2,200.3,150.0,129.9,153.5,25217.0,130.5,133.8,134769.0,0.0,2003,9,1,0,11456.442041
226,167.6,138.2,14334,0.0,183704.0,79.1,51088.0,165.2,0.0,342054.0,170.0,172.6,92.6163,347.9,40.6,141.8,137.0,198.7,150.1,130.3,153.9,26376.0,140.7,133.7,134986.0,0.0,2003,10,1,2,11456.442041
227,166.2,137.7,14316,0.0,181685.0,79.3,52318.0,165.0,0.0,339229.0,170.7,172.6,93.4626,348.0,40.9,141.5,136.3,198.4,150.7,130.6,154.1,24876.0,139.0,134.3,133946.0,0.0,2003,11,1,5,11456.442041
228,164.8,137.7,14300,100.0,181513.0,78.4,53325.0,165.3,100.0,340507.0,170.7,172.9,93.4216,350.1,40.7,141.1,137.6,198.5,149.9,130.4,154.5,26323.0,137.6,134.1,134228.0,100.0,2003,12,1,0,11456.442041
229,169.0,138.9,14290,100.9,178696.0,77.7,50190.0,167.0,100.2,339193.0,171.6,173.4,93.3571,354.8,40.9,139.3,138.0,198.5,151.2,130.6,154.3,24374.0,137.4,137.3,135221.0,101.8,2004,1,1,3,12217.193198
230,172.9,139.3,14279,101.7,181662.0,78.4,51210.0,167.9,100.3,341261.0,171.5,173.7,94.042,354.6,41.0,140.4,143.0,197.6,149.7,130.8,154.1,24571.0,136.8,137.4,135911.0,104.4,2004,2,1,6,12217.193198
231,174.7,140.3,14287,101.7,190869.0,78.1,54995.0,168.8,100.1,354358.0,173.2,174.6,94.0007,355.3,40.9,142.4,144.4,197.1,151.3,132.0,154.5,25899.0,137.1,137.2,138786.0,107.1,2004,3,1,0,12217.193198
