,period,value,GDP
4353,2002,6.41,10929.112955
4354,2002,5.57,10929.112955
4355,2002,100.0,10929.112955
4356,2002,100.0,10929.112955
4357,2002,100.0,10929.112955
4359,2002,4.09,10929.112955
4360,2002,5.48,10929.112955
4362,2002,4.35,10929.112955
4363,2002,100.0,10929.112955
4364,2002,100.0,10929.112955
4368,2002,98.3,10929.112955
4371,2002,90.4,10929.112955
4372,2002,100.0,10929.112955
4373,2002,100.0,10929.112955
4375,2002,3.01,10929.112955
4376,2002,2.83,10929.112955
4377,2002,4.33,10929.112955
4378,2002,4.17,10929.112955
4379,2002,2.55,10929.112955
4380,2002,39.2,10929.112955
4381,2002,4.53,10929.112955
4382,2002,57.4,10929.112955
4383,2002,2.68,10929.112955
4384,2002,2.39,10929.112955
4385,2002,1.52,10929.112955
4386,2002,2.73,10929.112955
4387,2002,4.08,10929.112955
4388,2002,7.25,10929.112955
4390,2002,4.22,10929.112955
4391,2002,3.58,10929.112955
4392,2002,4.16,10929.112955
4393,2002,4.07,10929.112955
4394,2002,6.75,10929.112955
4395,2002,4.31,10929.112955
4396,2002,3.98,10929.112955
4397,2002,4.21,10929.112955
4398,2002,2.54,10929.112955
4399,2002,3.59,10929.112955
4400,2002,5.53,10929.112955
4401,2002,5.25,10929.112955
4402,2002,4.56,10929.112955
4403,2002,3.6,10929.112955
4404,2002,20.8,10929.112955
4405,2002,9.2,10929.112955
4406,2002,6.01,10929.112955
4407,2002,4.63,10929.112955
4408,2002,100.0,10929.112955
4409,2002,7.7,10929.112955
4410,2002,90.9,10929.112955
4411,2002,4.84,10929.112955
4412,2002,11.0,10929.112955
4414,2002,13.4,10929.112955
4415,2002,13.4,10929.112955
4416,2002,6.49,10929.112955
4417,2002,7.34,10929.112955
4418,2002,80.0,10929.112955
4419,2002,78.9,10929.112955
4420,2002,7.92,10929.112955
4421,2002,6.41,10929.112955
4422,2002,5.11,10929.112955
4423,2002,11.81,10929.112955
4424,2002,8.42,10929.112955
4425,2002,6.32,10929.112955
4426,2002,6.61,10929.112955
4427,2002,9.41,10929.112955
4428,2002,80.8,10929.112955
4429,2002,11.15,10929.112955
4430,2002,12.09,10929.112955
4431,2002,7.35,10929.112955
4432,2002,8.44,10929.112955
4433,2002,6.75,10929.112955
4434,2002,100.0,10929.112955
4435,2002,3.88,10929.112955
4436,2002,4.37,10929.112955
4437,2002,8.84,10929.112955
4438,2002,100.0,10929.112955
4439,2002,100.0,10929.112955
4440,2002,95.7,10929.112955
4442,2002,100.0,10929.112955
4445,2002,100.0,10929.112955
4446,2002,100.0,10929.112955
4447,2002,97.9,10929.112955
4448,2002,100.0,10929.112955
4451,2002,4.4,10929.112955
4452,2002,3.21,10929.112955
4453,2002,3.68,10929.112955
4454,2002,4.38,10929.112955
4455,2002,4.06,10929.112955
4456,2002,2.27,10929.112955
4457,2002,8.6,10929.112955
4458,2002,2.13,10929.112955
4459,2002,3.48,10929.112955
4460,2002,3.41,10929.112955
4461,2002,99.0,10929.112955
4462,2002,68.6,10929.112955
4463,2002,7.52,10929.112955
4464,2002,3.9,10929.112955
4465,2002,4.7,10929.112955
4466,2002,3.55,10929.112955
4467,2002,4.02,10929.112955
4468,2002,4.85,10929.112955
4469,2002,4.55,10929.112955
4470,2002,4.53,10929.112955
4471,2002,5.23,10929.112955
4472,2002,4.24,10929.112955
4473,2002,3.77,10929.112955
4474,2002,4.91,10929.112955
4475,2002,3.03,10929.112955
4476,2002,3.26,10929.112955
4477,2002,5.01,10929.112955
4478,2002,4.09,10929.112955
4479,2002,4.2,10929.112955
4480,2002,41.2,10929.112955
4481,2002,21.4,10929.112955
4482,2002,7.7,10929.112955
4483,2002,7.42,10929.112955
4484,2002,20.0,10929.112955
4485,2002,21.6,10929.112955
4486,2002,7.38,10929.112955
4487,2002,90.2,10929.112955
4488,2002,8.51,10929.112955
4489,2002,6.45,10929.112955
4490,2002,6.9,10929.112955
4491,2002,9.46,10929.112955
4492,2002,15.6,10929.112955
4493,2002,100.0,10929.112955
4494,2002,8.14,10929.112955
4495,2002,5.37,10929.112955
4496,2002,9.78,10929.112955
4497,2002,62.9,10929.112955
4498,2002,9.7,10929.112955
4499,2002,8.95,10929.112955
4500,2002,8.54,10929.112955
4501,2002,4.53,10929.112955
4502,2002,6.84,10929.112955
4503,2002,100.0,10929.112955
4506,2002,3.57,10929.112955
4507,2002,100.0,10929.112955
4512,2002,3.41,10929.112955
4515,2002,100.0,10929.112955
4516,2002,100.0,10929.112955
4517,2002,100.0,10929.112955
4519,2002,5.0,10929.112955
4520,2002,3.0,10929.112955
4522,2002,3.42,10929.112955
4523,2002,3.16,10929.112955
4524,2002,2.41,10929.112955
4525,2002,4.43,10929.112955
4526,2002,3.51,10929.112955
4527,2002,3.45,10929.112955
4528,2002,3.89,10929.112955
4529,2002,8.2,10929.112955
4530,2002,3.03,10929.112955
4531,2002,2.94,10929.112955
4532,2002,10.06,10929.112955
4533,2002,92.8,10929.112955
4534,2002,3.87,10929.112955
4535,2002,4.47,10929.112955
4536,2002,2.87,10929.112955
4537,2002,4.39,10929.112955
4538,2002,4.1,10929.112955
4539,2002,3.97,10929.112955
4540,2002,4.31,10929.112955
4541,2002,3.25,10929.112955
4542,2002,27.3,10929.112955
4543,2002,3.83,10929.112955
4544,2002,3.2,10929.112955
4545,2002,3.41,10929.112955
4546,2002,3.8,10929.112955
4547,2002,83.1,10929.112955
4548,2002,3.4,10929.112955
4549,2002,4.25,10929.112955
4550,2002,25.9,10929.112955
4551,2002,10.7,10929.112955
4552,2002,5.0,10929.112955
4553,2002,22.7,10929.112955
4554,2002,6.9,10929.112955
4555,2002,10.2,10929.112955
4556,2002,8.44,10929.112955
4557,2002,17.7,10929.112955
4558,2002,5.58,10929.112955
4559,2002,5.24,10929.112955
4560,2002,61.4,10929.112955
4561,2002,6.11,10929.112955
4562,2002,7.2,10929.112955
4563,2002,49.1,10929.112955
4564,2002,80.6,10929.112955
4565,2002,82.8,10929.112955
4566,2002,4.28,10929.112955
4567,2002,3.87,10929.112955
4568,2002,4.83,10929.112955
4569,2002,10.8,10929.112955
4570,2002,6.83,10929.112955
4571,2002,100.0,10929.112955
4572,2002,7.71,10929.112955
4573,2002,7.25,10929.112955
4574,2002,5.14,10929.112955
4575,2002,5.97,10929.112955
4576,2002,7.61,10929.112955
4577,2002,100.0,10929.112955
4578,2002,58.9,10929.112955
4579,2002,6.95,10929.112955
4580,2002,4.99,10929.112955
4582,2002,4.49,10929.112955
4583,2002,7.04,10929.112955
4584,2002,5.1,10929.112955
4587,2002,100.0,10929.112955
4588,2002,100.0,10929.112955
4589,2002,100.0,10929.112955
4593,2002,100.0,10929.112955
4597,2002,3.19,10929.112955
4598,2002,3.51,10929.112955
4599,2002,2.61,10929.112955
4600,2002,3.11,10929.112955
4601,2002,15.3,10929.112955
4602,2002,3.06,10929.112955
4603,2002,3.01,10929.112955
4604,2002,2.92,10929.112955
4605,2002,3.41,10929.112955
4606,2002,72.5,10929.112955
4607,2002,95.3,10929.112955
4608,2002,6.07,10929.112955
4609,2002,3.32,10929.112955
4610,2002,4.45,10929.112955
4611,2002,3.63,10929.112955
4612,2002,3.9,10929.112955
4613,2002,3.39,10929.112955
4614,2002,4.08,10929.112955
4615,2002,3.68,10929.112955
4616,2002,4.52,10929.112955
4618,2002,4.17,10929.112955
4619,2002,3.76,10929.112955
4620,2002,3.04,10929.112955
4621,2002,2.9,10929.112955
4622,2002,5.48,10929.112955
4623,2002,65.9,10929.112955
4624,2002,27.4,10929.112955
4625,2002,75.9,10929.112955
4626,2002,100.0,10929.112955
4627,2002,10.17,10929.112955
4628,2002,63.7,10929.112955
4629,2002,8.81,10929.112955
4630,2002,5.57,10929.112955
4631,2002,7.05,10929.112955
4632,2002,4.39,10929.112955
4633,2002,48.7,10929.112955
4634,2002,71.8,10929.112955
4635,2002,1.63,10929.112955
4636,2002,57.4,10929.112955
4637,2002,6.26,10929.112955
4638,2002,9.37,10929.112955
4639,2002,85.9,10929.112955
4640,2002,80.5,10929.112955
4641,2002,9.86,10929.112955
4642,2002,8.41,10929.112955
4643,2002,10.53,10929.112955
4644,2002,42.3,10929.112955
4645,2002,3.41,10929.112955
4646,2002,6.13,10929.112955
4647,2002,10.08,10929.112955
4648,2002,4.2,10929.112955
4649,2002,5.29,10929.112955
4650,2002,6.28,10929.112955
4651,2002,4.04,10929.112955
4652,2002,6.43,10929.112955
4656,2002,3.31,10929.112955
4657,2002,3.98,10929.112955
4658,2002,9.42,10929.112955
4659,2002,4.73,10929.112955
4660,2002,4.2,10929.112955
4661,2002,100.0,10929.112955
4662,2002,100.0,10929.112955
4663,2002,52.5,10929.112955
4664,2002,89.5,10929.112955
4665,2002,100.0,10929.112955
4667,2002,100.0,10929.112955
4668,2002,100.0,10929.112955
4669,2002,96.8,10929.112955
4673,2002,3.21,10929.112955
4674,2002,2.73,10929.112955
4675,2002,3.39,10929.112955
4676,2002,3.3,10929.112955
4677,2002,2.7,10929.112955
4678,2002,5.98,10929.112955
4679,2002,2.6,10929.112955
4680,2002,3.15,10929.112955
4681,2002,90.7,10929.112955
4682,2002,4.12,10929.112955
4683,2002,4.07,10929.112955
4684,2002,3.86,10929.112955
4685,2002,3.73,10929.112955
4686,2002,3.78,10929.112955
4687,2002,4.13,10929.112955
4688,2002,3.68,10929.112955
4689,2002,3.55,10929.112955
4690,2002,13.6,10929.112955
4691,2002,2.75,10929.112955
4693,2002,6.42,10929.112955
4694,2002,3.6,10929.112955
4695,2002,7.3,10929.112955
4696,2002,4.97,10929.112955
4697,2002,4.59,10929.112955
4698,2002,7.69,10929.112955
4699,2002,6.63,10929.112955
4700,2002,4.93,10929.112955
4701,2002,98.5,10929.112955
4702,2002,6.96,10929.112955
4703,2002,7.05,10929.112955
4704,2002,7.29,10929.112955
4705,2002,10.54,10929.112955
4706,2002,78.4,10929.112955
4707,2002,7.47,10929.112955
4708,2002,9.73,10929.112955
4709,2002,11.78,10929.112955
4710,2002,9.61,10929.112955
4711,2002,7.76,10929.112955
4712,2002,7.08,10929.112955
4713,2002,23.1,10929.112955
4714,2002,8.0,10929.112955
4715,2002,9.33,10929.112955
4716,2002,7.89,10929.112955
4717,2002,9.85,10929.112955
4718,2002,7.23,10929.112955
4720,2002,5.67,10929.112955
4721,2002,5.34,10929.112955
4722,2002,100.0,10929.112955
4724,2002,7.61,10929.112955
4725,2002,5.93,10929.112955
4726,2002,4.74,10929.112955
4727,2002,100.0,10929.112955
4730,2002,100.0,10929.112955
4733,2002,100.0,10929.112955
4736,2002,3.49,10929.112955
4737,2002,3.66,10929.112955
4738,2002,5.17,10929.112955
4739,2002,3.91,10929.112955
4740,2002,5.34,10929.112955
4741,2002,16.0,10929.112955
4742,2002,3.2,10929.112955
4743,2002,4.52,10929.112955
4744,2002,1.99,10929.112955
4745,2002,3.13,10929.112955
4746,2002,6.51,10929.112955
4747,2002,7.68,10929.112955
4748,2002,4.28,10929.112955
4749,2002,3.52,10929.112955
4750,2002,2.91,10929.112955
4751,2002,4.03,10929.112955
4752,2002,4.74,10929.112955
4753,2002,3.22,10929.112955
4754,2002,4.19,10929.112955
4755,2002,3.95,10929.112955
4756,2002,4.12,10929.112955
4757,2002,4.68,10929.112955
4758,2002,4.94,10929.112955
4759,2002,4.03,10929.112955
4760,2002,7.17,10929.112955
4761,2002,3.57,10929.112955
4762,2002,6.98,10929.112955
4763,2002,4.81,10929.112955
4764,2002,43.0,10929.112955
4765,2002,12.3,10929.112955
4766,2002,4.91,10929.112955
4767,2002,4.97,10929.112955
4768,2002,5.67,10929.112955
4770,2002,8.24,10929.112955
4771,2002,4.79,10929.112955
4772,2002,78.5,10929.112955
4773,2002,100.0,10929.112955
4774,2002,4.75,10929.112955
4775,2002,4.54,10929.112955
4776,2002,17.81,10929.112955
4777,2002,19.4,10929.112955
4778,2002,3.69,10929.112955
4779,2002,48.9,10929.112955
4780,2002,5.64,10929.112955
4781,2002,7.37,10929.112955
4782,2002,5.26,10929.112955
4783,2002,6.74,10929.112955
4784,2002,81.4,10929.112955
4785,2002,91.6,10929.112955
4786,2002,6.18,10929.112955
4787,2002,100.0,10929.112955
4788,2002,11.01,10929.112955
4789,2002,4.41,10929.112955
4790,2002,5.51,10929.112955
4791,2002,7.18,10929.112955
4792,2002,8.96,10929.112955
4793,2002,99.0,10929.112955
4794,2002,4.89,10929.112955
4795,2002,100.0,10929.112955
4796,2002,74.5,10929.112955
4798,2002,4.07,10929.112955
4799,2002,100.0,10929.112955
4800,2002,100.0,10929.112955
4801,2002,82.0,10929.112955
4802,2002,100.0,10929.112955
4803,2002,100.0,10929.112955
4805,2002,100.0,10929.112955
4808,2002,3.37,10929.112955
4809,2002,3.32,10929.112955
4810,2002,1.99,10929.112955
4811,2002,2.36,10929.112955
4812,2002,4.36,10929.112955
4814,2002,7.38,10929.112955
4815,2002,2.1,10929.112955
4816,2002,2.95,10929.112955
4817,2002,2.16,10929.112955
4818,2002,3.41,10929.112955
4819,2002,4.24,10929.112955
4820,2002,2.53,10929.112955
4821,2002,4.09,10929.112955
4822,2002,5.24,10929.112955
4823,2002,3.28,10929.112955
4824,2002,5.33,10929.112955
4825,2002,4.3,10929.112955
4826,2002,3.32,10929.112955
4827,2002,5.2,10929.112955
4828,2002,2.0,10929.112955
4829,2002,19.2,10929.112955
4830,2002,87.7,10929.112955
4831,2002,4.0,10929.112955
4832,2002,6.16,10929.112955
4833,2002,4.73,10929.112955
4834,2002,3.11,10929.112955
4835,2002,7.6,10929.112955
4836,2002,100.0,10929.112955
4837,2002,5.49,10929.112955
4838,2002,7.86,10929.112955
4839,2002,12.7,10929.112955
4840,2002,14.4,10929.112955
4841,2002,15.7,10929.112955
4842,2002,5.35,10929.112955
4843,2002,6.29,10929.112955
4844,2002,3.62,10929.112955
4845,2002,98.7,10929.112955
4846,2002,89.8,10929.112955
4847,2002,90.8,10929.112955
4848,2002,61.6,10929.112955
4849,2002,6.42,10929.112955
4850,2002,10.39,10929.112955
4851,2002,36.0,10929.112955
4852,2002,96.7,10929.112955
4853,2002,40.9,10929.112955
4854,2002,6.08,10929.112955
4855,2002,13.66,10929.112955
4856,2002,10.53,10929.112955
4857,2002,4.82,10929.112955
4858,2002,6.39,10929.112955
4859,2002,8.15,10929.112955
4860,2002,60.0,10929.112955
4861,2002,72.4,10929.112955
4862,2002,7.78,10929.112955
4863,2002,5.62,10929.112955
4864,2002,6.33,10929.112955
4865,2002,4.14,10929.112955
4866,2002,6.21,10929.112955
4867,2002,5.61,10929.112955
4868,2002,4.43,10929.112955
4870,2002,100.0,10929.112955
4873,2002,93.2,10929.112955
4874,2002,2.59,10929.112955
4875,2002,99.4,10929.112955
4877,2002,99.2,10929.112955
4879,2002,3.09,10929.112955
4880,2002,3.59,10929.112955
4881,2002,3.04,10929.112955
4882,2002,2.98,10929.112955
4883,2002,5.37,10929.112955
4884,2002,8.0,10929.112955
4885,2002,83.7,10929.112955
4886,2002,3.97,10929.112955
4887,2002,3.57,10929.112955
4888,2002,4.14,10929.112955
4889,2002,4.96,10929.112955
4890,2002,2.72,10929.112955
4891,2002,7.35,10929.112955
4892,2002,9.3,10929.112955
4893,2002,3.86,10929.112955
4894,2002,2.36,10929.112955
4895,2002,3.82,10929.112955
4896,2002,6.28,10929.112955
4897,2002,5.2,10929.112955
4898,2002,74.7,10929.112955
4899,2002,4.49,10929.112955
4900,2002,34.3,10929.112955
4901,2002,4.91,10929.112955
4902,2002,4.18,10929.112955
4903,2002,1.2,10929.112955
4904,2002,71.0,10929.112955
4905,2002,4.85,10929.112955
4906,2002,77.4,10929.112955
4907,2002,41.2,10929.112955
4908,2002,9.55,10929.112955
4909,2002,8.06,10929.112955
4910,2002,10.05,10929.112955
4911,2002,7.11,10929.112955
4912,2002,7.73,10929.112955
4913,2002,10.3,10929.112955
4914,2002,8.21,10929.112955
4915,2002,6.93,10929.112955
4916,2002,23.5,10929.112955
4917,2002,75.1,10929.112955
4918,2002,6.41,10929.112955
4919,2001,9.79,10581.929774
4920,2001,7.58,10581.929774
4921,2001,6.88,10581.929774
4922,2001,100.0,10581.929774
4923,2001,1.4,10581.929774
4924,2001,100.0,10581.929774
4925,2001,5.09,10581.929774
4926,2001,3.86,10581.929774
4927,2001,100.0,10581.929774
4928,2001,76.9,10581.929774
4929,2001,95.8,10581.929774
4930,2001,100.0,10581.929774
4931,2001,99.2,10581.929774
4932,2001,100.0,10581.929774
4933,2001,100.0,10581.929774
4934,2001,100.0,10581.929774
4935,2001,100.0,10581.929774
4936,2001,3.06,10581.929774
4938,2001,3.66,10581.929774
4939,2001,5.9,10581.929774
4940,2001,84.4,10581.929774
4941,2001,67.3,10581.929774
4942,2001,95.6,10581.929774
4943,2001,9.54,10581.929774
4944,2001,9.57,10581.929774
4945,2001,4.88,10581.929774
4946,2001,5.92,10581.929774
4947,2001,4.88,10581.929774
4948,2001,6.41,10581.929774
4949,2001,3.43,10581.929774
4950,2001,5.72,10581.929774
4951,2001,10.4,10581.929774
4952,2001,5.27,10581.929774
4953,2001,4.32,10581.929774
4954,2001,4.29,10581.929774
4955,2001,21.6,10581.929774
4956,2001,8.27,10581.929774
4957,2001,75.4,10581.929774
4958,2001,8.1,10581.929774
4959,2001,7.5,10581.929774
4960,2001,6.43,10581.929774
4961,2001,7.0,10581.929774
4962,2001,0.7,10581.929774
4963,2001,11.11,10581.929774
4964,2001,7.55,10581.929774
4965,2001,45.7,10581.929774
4966,2001,11.15,10581.929774
4967,2001,6.96,10581.929774
4968,2001,7.52,10581.929774
4969,2001,98.3,10581.929774
4970,2001,10.1,10581.929774
4971,2001,86.5,10581.929774
4972,2001,7.47,10581.929774
4973,2001,8.58,10581.929774
4974,2001,12.17,10581.929774
4975,2001,8.71,10581.929774
4976,2001,9.67,10581.929774
4977,2001,10.4,10581.929774
4978,2001,9.33,10581.929774
4979,2001,5.4,10581.929774
4980,2001,8.64,10581.929774
4981,2001,100.0,10581.929774
4982,2001,3.21,10581.929774
4983,2001,4.03,10581.929774
4984,2001,100.0,10581.929774
4985,2001,100.0,10581.929774
4986,2001,100.0,10581.929774
4987,2001,100.0,10581.929774
4988,2001,100.0,10581.929774
4989,2001,3.01,10581.929774
4990,2001,3.94,10581.929774
4991,2001,100.0,10581.929774
4992,2001,100.0,10581.929774
4993,2001,2.82,10581.929774
4994,2001,3.76,10581.929774
4995,2001,100.0,10581.929774
4996,2001,4.7,10581.929774
4997,2001,3.28,10581.929774
4998,2001,4.2,10581.929774
4999,2001,3.98,10581.929774
5000,2001,4.42,10581.929774
5001,2001,4.99,10581.929774
5002,2001,6.11,10581.929774
5003,2001,6.46,10581.929774
5004,2001,4.26,10581.929774
5005,2001,4.2,10581.929774
5006,2001,30.5,10581.929774
5007,2001,5.0,10581.929774
5008,2001,3.49,10581.929774
5009,2001,3.89,10581.929774
5010,2001,10.69,10581.929774
5011,2001,4.4,10581.929774
5012,2001,62.6,10581.929774
5014,2001,3.81,10581.929774
5016,2001,5.2,10581.929774
5017,2001,6.63,10581.929774
5018,2001,2.56,10581.929774
5019,2001,6.68,10581.929774
5020,2001,6.4,10581.929774
5021,2001,5.84,10581.929774
5022,2001,5.13,10581.929774
5023,2001,8.14,10581.929774
5024,2001,84.2,10581.929774
5025,2001,10.67,10581.929774
5026,2001,3.58,10581.929774
5027,2001,5.87,10581.929774
5028,2001,6.98,10581.929774
5030,2001,8.16,10581.929774
5031,2001,100.0,10581.929774
5032,2001,36.2,10581.929774
5033,2001,5.04,10581.929774
5034,2001,9.4,10581.929774
5035,2001,7.16,10581.929774
5036,2001,81.8,10581.929774
5037,2001,8.64,10581.929774
5038,2001,9.19,10581.929774
5039,2001,63.0,10581.929774
5040,2001,10.47,10581.929774
5041,2001,12.8,10581.929774
5042,2001,10.43,10581.929774
5043,2001,10.32,10581.929774
5044,2001,12.06,10581.929774
5045,2001,8.09,10581.929774
5046,2001,10.47,10581.929774
5047,2001,9.06,10581.929774
5048,2001,10.51,10581.929774
5049,2001,4.23,10581.929774
5050,2001,10.5,10581.929774
5051,2001,77.6,10581.929774
5052,2001,8.01,10581.929774
5053,2001,9.59,10581.929774
5054,2001,7.72,10581.929774
5055,2001,7.95,10581.929774
5056,2001,6.71,10581.929774
5057,2001,5.2,10581.929774
5058,2001,2.48,10581.929774
5059,2001,5.93,10581.929774
5060,2001,6.32,10581.929774
5061,2001,7.78,10581.929774
5062,2001,7.85,10581.929774
5063,2001,4.12,10581.929774
5065,2001,100.0,10581.929774
5066,2001,75.4,10581.929774
5067,2001,4.75,10581.929774
5068,2001,2.97,10581.929774
5069,2001,3.55,10581.929774
5071,2001,5.05,10581.929774
5072,2001,2.94,10581.929774
5073,2001,3.61,10581.929774
5076,2001,4.85,10581.929774
5077,2001,4.76,10581.929774
5078,2001,2.36,10581.929774
5079,2001,5.29,10581.929774
5080,2001,6.85,10581.929774
5081,2001,3.99,10581.929774
5082,2001,1.99,10581.929774
5083,2001,2.69,10581.929774
5084,2001,4.3,10581.929774
5085,2001,4.78,10581.929774
5086,2001,6.0,10581.929774
5087,2001,6.06,10581.929774
5088,2001,4.71,10581.929774
5089,2001,6.16,10581.929774
5090,2001,6.21,10581.929774
5091,2001,5.54,10581.929774
5092,2001,4.22,10581.929774
5093,2001,7.54,10581.929774
5094,2001,6.74,10581.929774
5095,2001,8.87,10581.929774
5096,2001,3.42,10581.929774
5097,2001,2.2,10581.929774
5098,2001,5.04,10581.929774
5099,2001,2.32,10581.929774
5100,2001,8.07,10581.929774
5101,2001,7.49,10581.929774
5102,2001,58.0,10581.929774
5103,2001,5.02,10581.929774
5104,2001,5.55,10581.929774
5105,2001,100.0,10581.929774
5106,2001,5.99,10581.929774
5107,2001,20.8,10581.929774
5108,2001,6.61,10581.929774
5109,2001,7.18,10581.929774
5110,2001,5.16,10581.929774
5111,2001,11.3,10581.929774
5112,2001,8.0,10581.929774
5113,2001,6.23,10581.929774
5114,2001,26.3,10581.929774
5115,2001,5.89,10581.929774
5116,2001,7.04,10581.929774
5117,2001,94.0,10581.929774
5118,2001,80.8,10581.929774
5119,2001,17.61,10581.929774
5120,2001,11.51,10581.929774
5121,2001,41.1,10581.929774
5122,2001,82.0,10581.929774
5123,2001,7.86,10581.929774
5124,2001,15.73,10581.929774
5125,2001,5.44,10581.929774
5126,2001,7.58,10581.929774
5127,2001,10.27,10581.929774
5128,2001,12.2,10581.929774
5129,2001,8.48,10581.929774
5130,2001,76.1,10581.929774
5131,2001,63.1,10581.929774
5132,2001,8.96,10581.929774
5133,2001,8.65,10581.929774
5134,2001,8.11,10581.929774
5135,2001,3.56,10581.929774
5136,2001,6.95,10581.929774
5137,2001,8.84,10581.929774
5138,2001,6.51,10581.929774
5139,2001,6.6,10581.929774
5140,2001,100.0,10581.929774
5141,2001,92.4,10581.929774
5142,2001,4.09,10581.929774
5143,2001,1.84,10581.929774
5144,2001,91.4,10581.929774
5145,2001,97.6,10581.929774
5146,2001,3.6,10581.929774
5147,2001,4.01,10581.929774
5149,2001,4.71,10581.929774
5150,2001,4.47,10581.929774
5151,2001,4.3,10581.929774
5152,2001,5.69,10581.929774
5153,2001,4.63,10581.929774
5154,2001,4.1,10581.929774
5155,2001,4.82,10581.929774
5156,2001,4.01,10581.929774
5157,2001,3.42,10581.929774
5158,2001,4.78,10581.929774
5159,2001,4.12,10581.929774
5160,2001,3.47,10581.929774
5161,2001,3.6,10581.929774
5162,2001,9.33,10581.929774
5163,2001,6.32,10581.929774
5164,2001,7.47,10581.929774
5165,2001,3.99,10581.929774
5166,2001,5.02,10581.929774
5167,2001,4.83,10581.929774
5168,2001,8.17,10581.929774
5169,2001,7.08,10581.929774
5170,2001,8.25,10581.929774
5171,2001,6.64,10581.929774
5172,2001,4.03,10581.929774
5173,2001,27.3,10581.929774
5174,2001,7.72,10581.929774
5175,2001,2.5,10581.929774
5176,2001,6.85,10581.929774
5177,2001,9.9,10581.929774
5178,2001,6.69,10581.929774
5179,2001,8.3,10581.929774
5180,2001,6.33,10581.929774
5181,2001,8.43,10581.929774
5182,2001,41.8,10581.929774
5183,2001,9.07,10581.929774
5184,2001,22.2,10581.929774
5185,2001,66.0,10581.929774
5186,2001,96.2,10581.929774
5187,2001,6.08,10581.929774
5188,2001,9.3,10581.929774
5189,2001,88.4,10581.929774
5190,2001,62.1,10581.929774
5191,2001,10.03,10581.929774
5192,2001,7.91,10581.929774
5193,2001,10.14,10581.929774
5194,2001,9.7,10581.929774
5195,2001,8.55,10581.929774
5196,2001,5.77,10581.929774
5197,2001,12.31,10581.929774
5198,2001,7.24,10581.929774
5199,2001,63.5,10581.929774
5200,2001,8.57,10581.929774
5201,2001,7.26,10581.929774
5203,2001,8.55,10581.929774
5204,2001,87.8,10581.929774
5205,2001,3.04,10581.929774
5206,2001,7.75,10581.929774
5207,2001,4.12,10581.929774
5208,2001,5.14,10581.929774
5209,2001,100.0,10581.929774
5210,2001,3.13,10581.929774
5211,2001,4.76,10581.929774
5212,2001,3.49,10581.929774
5213,2001,100.0,10581.929774
5214,2001,91.7,10581.929774
5215,2001,100.0,10581.929774
5216,2001,2.14,10581.929774
5217,2001,3.96,10581.929774
5218,2001,99.9,10581.929774
5219,2001,100.0,10581.929774
5220,2001,5.42,10581.929774
5221,2001,2.49,10581.929774
5222,2001,3.84,10581.929774
5223,2001,5.16,10581.929774
5224,2001,4.12,10581.929774
5225,2001,7.92,10581.929774
5226,2001,4.54,10581.929774
5227,2001,4.15,10581.929774
5228,2001,6.93,10581.929774
5229,2001,4.03,10581.929774
5230,2001,4.23,10581.929774
5231,2001,4.14,10581.929774
5232,2001,4.62,10581.929774
5233,2001,4.83,10581.929774
5234,2001,4.5,10581.929774
5235,2001,5.61,10581.929774
5236,2001,5.55,10581.929774
5237,2001,5.18,10581.929774
5238,2001,4.73,10581.929774
5239,2001,4.69,10581.929774
5240,2001,6.78,10581.929774
5241,2001,4.7,10581.929774
5242,2001,6.23,10581.929774
5243,2001,19.9,10581.929774
5244,2001,4.7,10581.929774
5245,2001,6.78,10581.929774
5246,2001,3.6,10581.929774
5247,2001,35.0,10581.929774
5248,2001,13.0,10581.929774
5249,2001,6.77,10581.929774
5250,2001,6.48,10581.929774
5251,2001,6.48,10581.929774
5252,2001,16.1,10581.929774
5253,2001,6.6,10581.929774
5254,2001,63.7,10581.929774
5255,2001,86.6,10581.929774
5256,2001,10.07,10581.929774
5257,2001,5.02,10581.929774
5258,2001,4.1,10581.929774
5259,2001,32.6,10581.929774
5260,2001,10.77,10581.929774
5261,2001,11.96,10581.929774
5262,2001,8.9,10581.929774
5263,2001,11.66,10581.929774
5264,2001,8.74,10581.929774
5265,2001,8.9,10581.929774
5266,2001,12.02,10581.929774
5267,2001,87.0,10581.929774
5268,2001,82.5,10581.929774
5269,2001,10.58,10581.929774
5270,2001,11.75,10581.929774
5271,2001,22.4,10581.929774
5272,2001,7.63,10581.929774
5273,2001,10.03,10581.929774
5274,2001,7.24,10581.929774
5275,2001,7.83,10581.929774
5276,2001,5.1,10581.929774
5277,2001,100.0,10581.929774
5278,2001,6.71,10581.929774
5279,2001,100.0,10581.929774
5280,2001,4.13,10581.929774
5281,2001,99.9,10581.929774
5282,2001,98.1,10581.929774
5283,2001,4.44,10581.929774
5284,2001,4.91,10581.929774
5285,2001,3.66,10581.929774
5286,2001,1.76,10581.929774
5287,2001,100.0,10581.929774
5288,2001,4.86,10581.929774
5289,2001,5.36,10581.929774
5290,2001,2.91,10581.929774
5291,2001,4.93,10581.929774
5292,2001,3.96,10581.929774
5293,2001,6.85,10581.929774
5294,2001,3.93,10581.929774
5295,2001,2.64,10581.929774
5296,2001,3.79,10581.929774
5297,2001,17.3,10581.929774
5298,2001,63.9,10581.929774
